INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '익명ID1', '익명작성자1', '익명타이틀1', '익명게시판본문1', 11, 'A');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID358', '질문작성자358', '질문타이틀358', '질문게시판본문358', 358358, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID359', '질문작성자359', '질문타이틀359', '질문게시판본문359', 359359, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID360', '질문작성자360', '질문타이틀360', '질문게시판본문360', 360360, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID361', '질문작성자361', '질문타이틀361', '질문게시판본문361', 361361, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID362', '질문작성자362', '질문타이틀362', '질문게시판본문362', 362362, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID363', '질문작성자363', '질문타이틀363', '질문게시판본문363', 363363, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID364', '질문작성자364', '질문타이틀364', '질문게시판본문364', 364364, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID365', '질문작성자365', '질문타이틀365', '질문게시판본문365', 365365, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID366', '질문작성자366', '질문타이틀366', '질문게시판본문366', 366366, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID367', '질문작성자367', '질문타이틀367', '질문게시판본문367', 367367, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID368', '질문작성자368', '질문타이틀368', '질문게시판본문368', 368368, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID369', '질문작성자369', '질문타이틀369', '질문게시판본문369', 369369, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID370', '질문작성자370', '질문타이틀370', '질문게시판본문370', 370370, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID371', '질문작성자371', '질문타이틀371', '질문게시판본문371', 371371, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID372', '질문작성자372', '질문타이틀372', '질문게시판본문372', 372372, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID373', '질문작성자373', '질문타이틀373', '질문게시판본문373', 373373, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID374', '질문작성자374', '질문타이틀374', '질문게시판본문374', 374374, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID375', '질문작성자375', '질문타이틀375', '질문게시판본문375', 375375, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID376', '질문작성자376', '질문타이틀376', '질문게시판본문376', 376376, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID377', '질문작성자377', '질문타이틀377', '질문게시판본문377', 377377, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID378', '질문작성자378', '질문타이틀378', '질문게시판본문378', 378378, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID379', '질문작성자379', '질문타이틀379', '질문게시판본문379', 379379, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID380', '질문작성자380', '질문타이틀380', '질문게시판본문380', 380380, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID381', '질문작성자381', '질문타이틀381', '질문게시판본문381', 381381, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID382', '질문작성자382', '질문타이틀382', '질문게시판본문382', 382382, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID383', '질문작성자383', '질문타이틀383', '질문게시판본문383', 383383, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID384', '질문작성자384', '질문타이틀384', '질문게시판본문384', 384384, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID385', '질문작성자385', '질문타이틀385', '질문게시판본문385', 385385, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID386', '질문작성자386', '질문타이틀386', '질문게시판본문386', 386386, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID387', '질문작성자387', '질문타이틀387', '질문게시판본문387', 387387, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID388', '질문작성자388', '질문타이틀388', '질문게시판본문388', 388388, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID389', '질문작성자389', '질문타이틀389', '질문게시판본문389', 389389, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID390', '질문작성자390', '질문타이틀390', '질문게시판본문390', 390390, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID391', '질문작성자391', '질문타이틀391', '질문게시판본문391', 391391, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID392', '질문작성자392', '질문타이틀392', '질문게시판본문392', 392392, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID393', '질문작성자393', '질문타이틀393', '질문게시판본문393', 393393, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID394', '질문작성자394', '질문타이틀394', '질문게시판본문394', 394394, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID395', '질문작성자395', '질문타이틀395', '질문게시판본문395', 395395, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID396', '질문작성자396', '질문타이틀396', '질문게시판본문396', 396396, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID397', '질문작성자397', '질문타이틀397', '질문게시판본문397', 397397, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID398', '질문작성자398', '질문타이틀398', '질문게시판본문398', 398398, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID399', '질문작성자399', '질문타이틀399', '질문게시판본문399', 399399, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID400', '질문작성자400', '질문타이틀400', '질문게시판본문400', 400400, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID401', '질문작성자401', '질문타이틀401', '질문게시판본문401', 401401, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID402', '질문작성자402', '질문타이틀402', '질문게시판본문402', 402402, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID403', '질문작성자403', '질문타이틀403', '질문게시판본문403', 403403, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID404', '질문작성자404', '질문타이틀404', '질문게시판본문404', 404404, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID405', '질문작성자405', '질문타이틀405', '질문게시판본문405', 405405, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID406', '질문작성자406', '질문타이틀406', '질문게시판본문406', 406406, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID407', '질문작성자407', '질문타이틀407', '질문게시판본문407', 407407, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID408', '질문작성자408', '질문타이틀408', '질문게시판본문408', 408408, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID409', '질문작성자409', '질문타이틀409', '질문게시판본문409', 409409, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID410', '질문작성자410', '질문타이틀410', '질문게시판본문410', 410410, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID411', '질문작성자411', '질문타이틀411', '질문게시판본문411', 411411, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID412', '질문작성자412', '질문타이틀412', '질문게시판본문412', 412412, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID413', '질문작성자413', '질문타이틀413', '질문게시판본문413', 413413, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID414', '질문작성자414', '질문타이틀414', '질문게시판본문414', 414414, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID415', '질문작성자415', '질문타이틀415', '질문게시판본문415', 415415, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID416', '질문작성자416', '질문타이틀416', '질문게시판본문416', 416416, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID417', '질문작성자417', '질문타이틀417', '질문게시판본문417', 4417, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID418', '질문작성자418', '질문타이틀418', '질문게시판본문418', 41418, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID419', '질문작성자419', '질문타이틀419', '질문게시판본문419', 41419, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID420', '질문작성자420', '질문타이틀420', '질문게시판본문420', 420420, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID421', '질문작성자421', '질문타이틀421', '질문게시판본문421', 421421, 'Q');
INSERT INTO board ( boardno, writerid, writer, title, content, hit, boardtype) VALUES ( board_seq.nextval, '질문ID422', '질문작성자422', '질문타이틀422', '질문게시판본문422', 422422, 'Q');
